34354,0
34461,0
34720,0
34954,0
35007,0
35136,0
35306,0
35402,0
35429,0
35436,0
35443,0
35513,0
35517,0
35564,0
35658,1
35720,0
35725,0
35739,0
35817,0
35892,0
36129,0
36223,1
36487,0
36495,0
36581,0
36873,0
36928,0
37138,0
37146,0
37197,0
37420,0
37493,0
37569,0
37954,0
37993,0
38070,0
38229,0
38250,0
38350,0
38388,0
38414,0
38587,0
38660,0
38718,0
38934,0
39051,0
39133,0
39264,0
39317,0
39887,0
39953,0
40189,0
40270,0
40275,1
40284,0
40304,0
40435,0
40512,1
40558,1
40919,1
40939,0
41170,0
41201,1
41253,0
41438,0
41512,0
41747,0
41810,0
41903,0
41919,0
42088,0
42189,0
42226,1
42576,0
42726,0
42979,0
43015,0
43106,0
43124,0
43478,0
43568,0
43678,0
43732,0
43771,0
43934,0
43964,0
43972,0
44072,0
44196,0
44372,0
44426,0
44440,0
44481,0
44603,0
44605,0
44633,0
44843,1
44907,0
44915,1
44989,0
44999,0
45043,1
45156,1
45190,0
45368,0
45379,1
45391,1
45396,1
45655,0
45663,0
46008,0
46009,0
46022,0
46063,1
46094,0
46169,0
46225,0
46263,0
46319,0
46362,0
46406,0
46472,0
46483,0
46515,0
46563,0
46605,0
46776,0
46785,1
46879,0
46880,0
47269,0
47297,0
47385,0
47443,0
47594,0
47882,0
47885,0
47943,0
48189,0
48243,0
48462,0
48496,0
48573,1
48589,0
48712,0
48756,0
48898,0
49122,0
49183,0
49439,1
49456,0
49552,0
49575,0
49638,0
49665,0
49691,1
49719,0
49788,0
49994,0
50090,1
50164,0
50513,0
50566,0
50604,0
50640,0
50752,0
50765,0
50789,0
50854,0
50910,0
50918,0
50998,1
51279,1
51311,0
51456,0
51475,0
51568,0
51591,0
51630,0
51667,0
51668,0
51686,0
51852,0
51926,0
51985,1
51986,0
52110,0
52197,0
52381,0
52441,0
52615,0
52818,0
52906,1
52940,0
53099,0
53130,0
53200,0
53291,1
53301,0
53348,0
53377,1
53560,0
53648,0
53662,0
53853,0
53975,0
53985,0
54023,0
54056,0
54365,0
54459,0
54550,0
54735,0
54764,0
54779,0
54973,0
55163,0
55526,0
55647,0
55649,0
55783,1
55833,0
56009,1
56205,0
56279,1
56301,0
56848,0
56908,1
56944,0
57111,0
57171,0
57373,0
57406,0
57435,0
57471,0
57540,1
57660,0
57930,1
57955,0
57989,0
57990,0
58216,0
58245,0
58283,0
58403,0
58505,0
58626,0
58637,1
58748,0
59082,1
59241,0
59270,0
59480,0
59508,0
59558,0
59716,0
59727,0
59825,0
59890,0
60301,0
60625,0
60822,0
60830,0
60870,0
60948,0
60970,0
60973,1
61031,0
61108,1
61275,0
61315,0
61366,0
61473,0
61518,0
61596,1
61617,0
61653,1
61732,0
61824,0
61994,0
62056,0
62119,0
62166,0
62341,0
62402,0
62439,1
62474,0
62488,1
62537,0
62643,0
62818,0
62824,0
62890,0
63214,0
63382,0
63452,1
63704,0
63728,0
63803,1
63924,0
64058,0
64200,0
64375,0
64402,0
64473,0
64768,0
64784,0
64966,0
65004,0
65036,0
65186,0
65306,0
65365,0
65515,0
65543,0
65564,1
65700,0
65713,0
65934,1
65943,0
65974,1
65975,0
66170,1
66280,0
66296,0
66326,1
66355,1
66387,1
66412,0
66491,1
66504,0
66576,0
66659,0
66755,0
66846,0
66902,0
67078,0
67854,0
68000,0
68096,0
68149,0
68200,0
68306,0
68344,0
68489,0
68516,0
68557,0
68709,0
68880,1
68915,1
68934,0
69059,0
69125,0
69244,0
69322,0
69329,0
69369,0
69385,0
69486,0
69536,0
70214,0
70331,1
70584,0
70643,0
70665,0
70669,0
70990,0
71082,0
71831,0
71898,0
72123,0
72144,0
72164,0
72681,0
72687,0
72696,0
72800,0
73101,0
73202,0
73397,0
73410,0
73422,0
73486,0
73742,0
73811,0
73924,0
73949,0
74067,0
74148,0
74241,0
74459,0
74504,0
74510,0
74718,0
74868,1
74980,0
75041,1
75111,0
75175,0
75398,0
75433,1
75443,0
75498,0
75977,0
76222,0
76395,0
76460,0
76511,0
76539,0
76563,0
76618,0
76691,0
76734,0
76871,0
76918,0
76960,0
76997,0
77046,0
77047,0
77068,0
77200,0
77432,0
77504,1
77805,0
77864,0
77965,0
78051,1
78228,0
78351,0
78396,0
78446,1
78463,0
78517,0
78528,1
78653,1
78915,0
79055,0
79120,0
79202,0
79378,0
79408,0
79709,0
79739,1
79770,0
79827,1
79995,0
80000,0
80036,0
80173,0
80327,0
80388,0
80545,0
80662,0
80734,0
80899,0
80953,0
81086,0
81245,0
81328,1
81447,0
81458,0
81490,0
81559,0
81673,1
81709,1
81780,0
81951,0
82314,0
82493,0
82851,0
82928,0
82963,0
82968,0
83105,0
83140,0
83549,0
83711,0
83730,0
83768,0
83772,0
83835,0
83838,0
83846,0
84072,0
84235,0
84321,0
84407,0
84441,0
84476,0
84481,0
84507,0
84588,0
84625,0
84645,0
84778,0
84853,0
84926,0
84996,0
85174,0
85490,0
85534,0
85828,0
85929,0
86105,0
86198,0
86490,0
86575,0
86995,0
87074,0
87088,0
87115,0
87119,1
87198,0
87202,0
87382,0
87504,0
87515,0
87551,0
87573,0
87741,0
87927,0
88105,0
88157,0
88340,0
88437,0
88554,0
88732,0
88770,1
88782,1
88831,1
88852,0
88867,1
88951,0
89136,1
89152,0
89264,0
89318,0
89368,0
89372,1
89384,0
89388,0
89408,1
89411,0
89636,0
89907,0
89942,0
89999,1
90159,1
90201,0
90225,0
90604,0
90815,0
90846,0
90898,0
90916,0
90997,1
91064,0
91346,0
91381,0
91451,0
91481,1
91485,1
91532,0
91571,1
91626,1
91764,1
92045,0
92066,0
92230,0
92253,0
92285,0
92344,0
92376,0
92396,0
92665,1
92842,0
92939,0
93320,0
93540,0
93627,1
93652,0
93692,1
93820,0
93967,1
93988,1
94004,0
94036,0
94059,0
94533,0
94696,0
94720,0
94833,0
94900,0
95097,0
95160,0
95182,0
95423,0
95478,0
95481,0
95595,1
95604,0
95859,0
95930,0
95962,0
96018,0
96056,0
96330,0
96476,0
96504,0
96572,1
96652,1
96701,1
96715,0
96826,1
96928,0
97049,0
97054,0
97213,0
97214,0
97436,0
97450,0
97633,0
97678,0
97685,0
97742,0
97804,0
97834,0
97925,0
98028,0
98098,0
98415,0
98720,0
98861,0
99065,0
99252,0
99537,0
99702,0
99789,0
99798,0
99972,1
100035,0
100116,0
100235,1
100365,0
100406,1
100467,1
100547,1
100669,0
100704,0
100792,1
100823,0
100858,0
100872,1
101063,0
101316,1
101380,0
101412,0
101447,0
101538,0
101580,0
101654,0
101776,0
101786,1
101808,0
101892,0
101906,0
101991,0
102030,0
102187,0
102192,1
102285,0
102335,1
102712,0
103249,0
103279,0
103404,0
103432,0
103540,0
103956,0
104312,0
104324,0
104374,0
104437,0
104652,0
104666,0
104849,0
104971,0
105032,0
105335,0
105375,0
105477,0
105558,0
105613,0
105896,0
105922,0
105930,0
106020,0
106304,0
106500,0
106504,0
106590,0
106719,1
106760,0
106986,0
107034,0
107053,1
107334,0
107592,0
107682,0
107964,0
108086,0
108126,0
108217,0
108389,0
108473,0
108499,0
108607,0
108618,0
108636,0
108929,0
109007,0
109251,0
109462,0
109604,1
109905,0
109930,0
110053,0
110095,0
110333,0
110552,0
110559,0
110629,0
110886,0
110986,0
111203,0
111425,0
111440,1
111520,1
111542,0
112283,0
112344,0
112504,0
112520,0
112636,0
112676,0
112705,1
112718,1
112778,0
112875,0
112937,0
112994,0
112995,0
113025,0
113097,1
113280,0
113357,0
113559,0
113724,1
113809,0
113810,0
113888,0
114033,0
114067,0
114292,0
114348,0
114395,1
114434,0
114440,0
114447,0
114496,0
114500,0
114707,0
114729,0
114771,0
115331,0
115353,0
115364,1
115365,1
115379,1
115382,1
115406,0
115702,0
115829,0
116045,1
116075,0
116121,0
116139,0
116346,0
116478,0
116712,0
116767,0
116781,0
117014,0
117350,0
117361,0
117455,1
117486,0
117502,0
117583,0
117693,0
117835,1
118049,0
118246,0
118366,0
118457,0
118503,0
118563,0
118633,0
118796,0
118921,0
118953,0
119006,0
119328,1
119333,0
119624,0
119674,0
119901,0
119950,0
120056,0
120264,1
120410,0
120595,0
120596,0
120624,0
120632,0
120659,0
120709,0
120764,0
121004,0
121131,1
121135,0
121197,0
121232,0
121434,0
121700,0
121714,0
121923,0
122046,0
122055,1
122067,0
122533,0
122613,0
122632,0
122873,0
122886,0
122927,1
123254,0
123255,0
123304,0
123346,0
123366,0
123424,0
123434,0
123493,0
123579,0
123629,0
123639,0
123648,1
123748,0
123813,1
123814,0
123848,1
124016,1
124115,0
124389,1
124399,0
124471,1
124578,0
124646,0
124709,0
124818,1
124823,0
124963,0
125023,0
125031,0
125179,1
125272,0
125498,0
125543,0
125669,0
125686,0
125780,1
125834,0
125981,0
126120,0
126179,0
126194,0
126373,1
126416,0
126467,0
126476,0
126617,0
126729,0
126900,1
127144,0
127173,1
127284,0
127292,0
127304,0
127645,0
127715,0
127777,0
127867,0
128442,0
128479,0
128789,0
129028,0
129068,0
129189,0
129393,1
129534,0
129586,0
129595,0
129621,0
129828,0
129881,0
129972,0
130220,1
130248,1
130917,0
131012,0
131232,0
131490,1
131522,0
131558,0
131599,1
131731,0
131806,0
131955,0
132099,0
132172,1
132180,1
132185,1
132232,0
132271,1
132292,0
132314,1
132352,0
132353,1
132392,1
132434,0
132588,0
132659,0
132683,0
132776,1
132791,0
132936,0
132973,0
132994,0
133011,0
133198,0
133230,1
133897,1
133980,0
134485,0
134495,0
134642,0
134771,0
134993,0
135140,0
135283,0
135338,0
135344,0
135347,0
135363,0
135552,0
135574,0
135662,0
135957,0
136357,0
136383,0
136467,0
136554,0
136566,0
136809,0
136947,0
137067,1
137238,1
137500,0
137585,0
137648,0
137734,0
137793,0
137927,0
137945,0
137950,0
138183,0
138219,0
138256,0
138291,0
138416,0
138425,0
138649,0
138718,0
138888,0
139024,0
139049,1
139053,1
139078,1
139083,0
139137,1
139171,1
139216,1
139444,1
139484,1
139508,1
139595,0
139765,0
139842,0
139898,0
139940,0
140086,0
140102,0
140195,0
140372,0
140637,0
140713,0
140761,0
140786,0
141000,0
141101,0
141172,0
141184,0
141208,1
141250,0
141346,0
141378,0
141476,0
141580,0
141871,1
142050,0
142092,0
142094,0
142156,1
142206,0
142285,0
142381,1
142408,0
142471,0
142616,0
142730,1
143040,0
143240,0
143265,0
143310,0
143381,0
143755,0
143766,0
144105,0
144151,0
144226,0
144274,1
144362,0
144380,0
144508,0
144532,0
144549,0
144882,0
145078,0
145093,0
145372,0
145420,0
145541,0
145552,0
145819,0
145964,0
145967,0
146114,0
146503,0
146649,0
146690,1
146699,0
146827,0
146860,1
146938,0
146970,1
146984,1
147089,0
147242,0
147291,0
147303,1
147362,0
147458,0
147500,0
147535,0
147648,0
147657,1
147683,1
148013,0
148217,0
148235,0
148895,0
149236,0
149240,0
149252,0
149485,0
149487,0
149526,0
149541,0
149618,1
149671,0
149690,0
149730,0
150003,1
150015,0
150132,0
150190,1
150277,0
150384,0
150396,0
150432,0
150502,0
150540,0
150956,0
151097,0
151174,0
151337,0
151438,0
151451,0
151494,0
151509,0
151530,0
151715,0
151810,0
152087,0
152108,0
152121,0
152356,0
152493,0
152501,0
152538,1
152556,0
152613,0
152685,0
152723,0
152759,1
152974,0
153117,0
153243,1
153299,0
153320,0
153444,1
153449,0
153459,0
153491,0
153502,1
153702,1
153757,0
153826,0
154120,0
154265,1
154276,0
154329,1
154401,1
154537,0
154582,1
154603,1
154630,1
154642,0
154657,0
154709,0
154790,1
154844,0
154910,0
155001,0
155094,0
155106,1
155155,0
155513,0
155578,0
155734,0
155880,0
155890,0
155910,0
155948,0
156291,0
156301,1
156358,0
156418,1
156586,0
156772,0
156828,0
156845,0
156856,0
157007,0
157102,0
157120,0
157127,0
157409,0
157604,0
157650,0
157953,0
158030,0
158132,1
158159,1
158161,0
158201,0
158207,0
158271,0
158370,1
158422,0
158459,0
158478,1
158526,0
158683,1
158732,0
158856,0
158994,0
159071,1
159099,0
159255,1
159275,0
159365,0
159518,0
159580,0
160104,0
160420,1
160513,1
160576,1
160714,0
160753,0
161234,0
161444,1
161522,0
161566,0
161596,0
161787,0
161921,0
162016,1
162045,0
162111,0
162456,0
162672,0
162724,0
162728,0
162733,0
162742,0
162820,0
162840,1
162884,0
163035,0
163071,0
163107,0
163129,1
163269,0
163282,0
163315,0
163342,1
163458,0
163532,0
163558,1
164008,0
164057,0
164123,0
164136,0
164230,0
164249,1
164395,0
164439,0
164440,0
164508,0
164525,0
164670,0
164779,0
164908,0
164957,0
165033,0
165047,0
165127,0
165169,0
165575,0
165665,0
165762,0
165887,0
165891,1
165939,1
165943,0
165961,0
166060,0
166154,0
166180,1
166219,0
166407,0
166443,0
166557,0
166598,0
166918,0
166938,0
167343,0
167360,0
167556,0
167566,0
167581,0
167626,0
167627,0
167637,0
167729,0
167770,1
167797,0
167801,0
167837,0
167862,0
167990,0
168004,0
168101,0
168144,0
168152,0
168204,0
168357,0
168420,0
168558,0
168652,0
168707,0
168895,0
169302,0
169361,1
169434,1
169467,0
169472,0
169555,0
169656,0
169778,1
169826,0
170482,0
170525,0
170787,0
170831,0
171000,0
171401,1
171448,0
171875,0
171882,0
171930,0
171951,0
172022,1
172144,0
172243,0
172244,0
172283,0
172424,0
172524,0
172561,0
172655,0
172731,1
172748,0
172789,0
172841,0
172886,1
172939,0
173043,0
173118,0
173254,0
173313,0
173501,0
173617,0
173777,0
173816,0
173834,1
173864,0
174025,0
174168,0
174519,0
174601,0
174748,0
174802,1
174833,0
174948,0
175026,0
175039,1
175151,0
175489,1
175502,0
175755,0
175775,1
175963,0
176001,1
176003,0
176019,1
176022,0
176024,1
176026,1
176046,1
176088,0
176616,0
176654,0
176689,0
176731,0
177006,0
177025,0
177096,0
177189,0
177371,0
177383,1
177587,0
177661,0
177667,0
177715,1
177769,0
177864,1
178023,0
178045,1
178085,0
178114,0
178282,0
178472,0
178494,0
178614,0
178740,0
178773,0
178967,0
179141,0
179176,0
179195,0
179305,1
179317,0
179479,0
179493,1
179542,0
179561,1
179566,1
179618,0
180335,0
180379,0
180462,0
180583,0
180591,0
180634,1
180747,0
180791,0
180998,0
181037,1
181039,0
181101,1
181114,0
181365,0
181368,0
181372,0
181385,0
181404,0
181578,0
181695,0
181792,0
181945,0
181987,0
182232,0
182326,0
182426,0
182814,1
183072,0
183102,0
183143,1
183226,0
183265,0
183533,0
183540,0
183779,0
183826,0
183834,0
183897,1
183993,0
183995,0
184210,0
184241,0
184719,0
184722,0
184738,0
184988,0
185062,0
185147,0
185190,0
185315,0
185344,0
185883,0
185923,0
186351,0
186378,0
186411,0
186412,0
186451,0
186533,0
186598,0
186713,0
186812,0
186995,1
187110,0
187261,0
187363,0
187562,0
187746,0
187879,0
187880,0
187912,0
188131,0
188177,0
188186,0
188197,0
188326,0
188413,1
188812,1
188826,1
188830,0
188953,0
189029,1
189104,1
189159,0
189230,1
189349,0
189504,0
189643,0
189644,0
189659,0
189730,0
190243,0
190558,0
190607,0
190623,0
190641,0
190664,1
191017,0
191072,0
191074,1
191147,1
191268,0
191394,0
191507,0
191600,0
191844,0
192058,0
192132,0
192263,0
192287,0
192624,0
192635,0
192649,0
192944,0
192964,0
192983,0
193215,0
193293,0
193327,0
193342,0
193362,0
193412,0
193487,0
193637,0
193638,0
193908,0
193958,0
194502,0
194713,1
194733,0
194807,1
195119,0
195234,0
195321,0
195678,1
195751,0
196005,0
196028,0
196032,0
196103,0
196113,1
196129,0
196173,0
196213,1
196396,0
196467,0
196709,1
196846,0
197048,0
197224,0
197309,0
197800,0
198018,0
198119,0
198216,0
198461,0
198522,0
198578,0
198687,0
198717,1
198850,0
198865,0
198946,0
198986,1
199071,0
199092,0
199119,0
199227,1
199445,1
199527,0
199617,1
199847,0
199897,0
200020,0
200314,0
200590,1
200661,0
200775,0
201041,0
201116,0
201130,0
201236,1
201294,0
201449,1
201492,0
201564,0
201610,0
201895,0
202032,0
202043,0
202266,0
202317,0
202521,0
202554,0
202557,0
202560,0
202821,0
202910,0
203118,0
203349,0
203438,0
203487,0
203637,1
203691,1
203927,0
204085,1
204229,0
204242,0
204285,0
204660,0
204677,0
204761,1
204850,0
204855,0
204990,0
205280,0
205365,0
205371,0
205454,0
205513,1
205514,1
205637,1
205695,0
205754,0
205799,0
205920,0
206144,0
206319,0
206367,1
206370,0
206392,0
206566,1
206601,0
206642,0
206788,0
206794,0
206824,0
206954,1
207194,0
207373,1
207384,0
207402,0
207480,0
207524,0
207686,0
207706,0
207707,0
207789,0
207889,0
208032,0
208038,0
208073,0
208226,0
208243,1
208358,0
208366,0
208402,0
208658,1
208693,0
208736,1
208809,0
208836,0
208936,0
209103,0
209531,0
209766,1
209781,0
209795,0
209802,0
209807,0
209839,0
210026,0
210149,0
210245,0
210436,0
210704,0
210712,1
210942,0
210967,1
211190,0
211227,0
211315,0
211320,0
211432,1
211695,0
211789,0
211877,0
212039,0
212043,0
212166,1
212712,0
212751,0
212773,0
212823,0
212828,0
213044,0
213161,0
213311,0
213381,0
213537,0
214137,0
214142,0
214279,0
214556,0
214677,0
214710,0
214850,1
214940,1
215027,0
215028,0
215106,0
215426,0
215607,0
215862,0
215892,0
215930,0
216055,0
216135,0
216195,0
216259,1
216368,0
216449,0
217008,0
217330,0
217386,0
217493,0
217659,0
217666,1
217719,0
217775,0
217837,0
217905,1
217937,0
218049,1
218098,0
218136,0
218247,0
218332,0
218381,0
218577,0
218764,0
218855,0
218856,0
219021,0
219311,1
219328,0
219472,0
219520,0
219553,0
219673,0
219704,1
219714,0
219723,1
219784,0
219885,0
219988,0
220034,0
220214,0
220348,0
220411,0
220470,0
220514,0
220588,0
220717,1
220823,1
220863,0
220979,0
220980,1
221035,0
221161,1
221212,1
221259,0
221383,0
221570,1
221661,0
221847,0
221912,0
222088,0
222246,0
222279,0
222377,0
222488,1
222541,0
222657,1
222802,0
222849,0
222931,0
222943,0
222983,0
223043,0
223117,0
223275,0
223351,0
223407,0
223444,0
223445,0
223694,0
223705,0
223829,0
223870,0
224356,0
224367,0
224395,1
224546,0
224609,0
224617,0
224746,0
225285,1
225366,0
225540,0
225597,0
225834,0
225848,0
226171,0
226346,1
226471,0
226610,0
226648,0
226844,0
226960,0
227006,0
227347,0
227974,0
227985,0
228130,1
228177,1
228250,1
228393,0
228474,0
228514,0
228698,0
228956,0
228989,1
229026,0
229035,0
229103,1
229243,0
229283,0
229326,0
229369,0
229394,0
229427,0
229586,1
229741,0
229765,0
229867,1
229974,0
229977,0
230108,1
230340,0
230405,0
230453,0
230466,0
230540,1
231152,1
231186,0
231286,1
231345,0
231516,0
231518,0
231582,0
231599,1
231777,0
231823,0
231910,1
231931,0
232052,0
232281,0
232292,0
232453,0
232519,0
232688,0
232878,0
233116,0
233140,0
233201,0
233404,0
233458,0
233545,1
233737,0
233947,0
233971,0
234192,1
234201,0
234745,0
234880,0
234909,1
234936,0
234951,0
234952,0
234964,0
235309,0
235344,0
235692,0
235848,1
235898,1
236067,0
236085,0
236167,0
236171,0
236199,1
236275,0
236471,0
236521,1
236664,1
236764,0
236854,0
236884,1
236981,0
237480,0
237482,0
237603,1
237670,0
237773,1
237812,0
237848,1
237898,1
238197,0
238209,0
238315,0
238351,0
238492,0
238690,0
238742,0
238952,0
239023,0
239060,0
239112,1
239178,0
239314,0
239776,0
240305,0
240360,0
240438,0
240529,0
240661,0
240668,0
240791,0
240897,0
241000,1
241045,0
241192,0
241221,0
241374,0
241550,0
241610,0
241621,0
241687,1
241817,0
241835,0
242230,0
242237,0
242307,0
242506,0
242586,0
242642,0
242671,0
242766,0
242847,0
243018,1
243101,0
243126,0
243356,0
243424,0
243537,0
243588,0
243591,0
243662,0
243709,0
243734,0
243743,0
243987,0
244102,0
244181,0
244228,0
244382,0
244445,0
244467,0
244779,0
245177,0
245365,0
245404,0
245549,0
245649,0
245664,0
245836,0
246217,0
246492,0
246841,1
246899,0
246945,1
247101,1
247162,1
247324,0
247565,0
247733,0
247747,0
247772,0
247781,0
247896,0
247951,0
248017,0
248160,0
248482,0
248750,0
248816,0
248912,0
248952,0
249133,0
249234,0
249347,0
249375,0
249422,0
249442,0
249461,1
249565,0
250160,0
250405,0
250430,0
250445,1
250457,0
250492,0
250526,0
250546,0
250662,0
250677,0
250854,0
250936,0
251016,0
251065,0
251087,0
251260,0
251382,1
251473,0
251495,0
251540,0
251710,0
252090,0
252130,0
252223,0
252301,0
252324,0
252415,0
252566,0
252588,0
252655,0
252678,1
252788,0
252895,0
252930,0
253081,0
253084,0
253375,0
253423,0
253507,0
253576,0
253719,0
253757,0
253843,0
253873,0
253896,0
254008,0
254042,0
254170,0
254341,0
254412,0
254460,0
254466,1
254628,0
254640,0
254651,0
254659,0
254816,0
254884,1
254968,0
255025,1
255070,0
255410,1
255436,0
255452,1
255467,0
255536,1
255691,0
255756,0
255766,0
255918,0
255970,0
256038,0
256225,0
256296,0
256387,0
256409,0
256545,0
256681,1
256718,0
256865,0
257034,0
257057,0
257196,0
257218,0
257263,1
257286,0
257394,0
257543,0
257612,0
257883,0
257898,0
257917,0
258043,0
258344,0
258431,0
258715,0
258822,1
258960,0
259135,0
259362,0
259395,1
259453,0
259602,0
259604,0
259750,0
259757,0
260034,0
260256,0
260290,1
260389,0
260557,0
260566,0
260647,0
260703,0
260714,0
260747,0
260905,0
260951,0
260980,1
261082,1
261102,0
261194,0
261375,0
261381,0
261396,0
261419,1
261426,1
261442,0
261478,0
261563,0
261666,0
261692,0
261823,0
261826,0
261827,0
261995,0
262016,1
262187,1
262530,0
262612,0
262632,0
262761,0
262779,0
262852,0
262896,0
263051,0
263077,0
263135,1
263241,0
263273,0
263293,0
263387,0
263443,0
263447,0
263609,0
263759,0
263834,0
264339,0
264428,0
264460,0
264565,1
264693,0
264708,1
264744,0
264884,0
264887,0
265082,0
265440,0
265540,0
265636,1
265678,0
266022,0
266136,0
266186,0
266305,0
266331,0
266353,0
266465,0
266506,0
266537,0
266757,0
266848,0
266922,0
267010,0
267467,1
267696,0
267886,0
267914,0
268043,0
268276,0
268365,0
268467,0
268491,0
268507,0
268572,0
268847,1
268880,1
268899,0
268921,0
269019,0
269061,0
269182,0
269215,0
269281,0
269356,1
269371,0
269398,1
269471,1
269763,1
269767,0
269841,0
269849,0
269855,0
270017,0
270061,0
270119,0
270297,0
270352,1
270453,0
270529,0
270600,0
271107,0
271117,0
271501,0
271550,0
271573,0
271607,0
271661,0
271913,0
271969,0
272037,0
272057,1
272077,1
272189,0
272220,0
272439,0
272515,0
272527,0
272614,1
272634,0
272652,1
272653,1
272785,0
272876,0
272916,0
273045,0
273056,0
273106,0
273459,1
273480,0
273615,0
273730,0
273736,0
273780,1
273868,0
273904,1
274006,1
274072,0
274238,0
274376,0
274422,0
274538,1
274541,0
274592,0
274611,1
274677,0
274751,0
274916,0
274924,0
275134,0
275285,0
275335,0
275371,0
275511,0
275539,0
275612,0
275753,0
275782,0
275802,0
275823,0
275862,0
275876,0
275937,0
276014,0
276087,0
276671,0
276686,0
276747,1
276998,1
277006,0
277193,0
277216,0
277323,1
277345,0
277386,1
277501,0
277638,0
277860,0
277886,1
278068,0
278131,0
278175,0
278290,0
278422,0
278533,0
278577,0
278644,0
278677,0
278698,0
278718,0
278777,0
278824,0
278853,0
278882,0
278902,0
278949,1
278954,0
279034,1
279071,0
279274,0
279374,0
279433,0
279563,0
279745,0
279862,0
279923,0
280301,0
280568,0
280695,0
280998,0
281065,1
281375,0
281481,0
281553,0
281654,0
281691,0
281743,1
281768,0
281841,1
281997,0
282100,0
282167,1
282276,0
282488,0
282600,0
282621,0
282700,0
282881,0
282893,0
283145,0
283318,0
283458,0
283600,1
283636,0
283639,0
283753,0
283888,0
283943,0
283965,0
284046,0
284392,0
284580,0
284612,0
284786,0
284992,0
285006,0
285422,0
285690,0
285725,0
285800,0
285911,0
286071,0
286081,0
286171,0
286210,0
286351,0
286459,1
286473,0
286496,1
286579,1
286614,1
286720,0
286773,1
286794,1
286849,1
287047,0
287121,0
287184,0
287213,0
287229,0
287273,1
287324,0
287743,0
288065,0
288179,0
288385,0
288521,0
288556,0
288819,0
289505,0
289527,0
289529,0
289706,0
289787,0
289821,0
289823,0
290066,0
290145,1
290258,0
290332,0
290458,1
290706,0
291201,0
291311,0
291601,0
291782,0
292108,0
292255,0
292379,0
292479,0
292489,1
293264,0
293582,0
293617,0
293922,0
293936,0
294062,0
294376,0
294417,0
294449,0
294502,0
294590,1
294623,0
294733,0
294734,0
294914,0
294917,0
295008,0
295130,1
